Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-09-03;Osmanovic S et al.;21.07.2026;13.08.2026;Med Glas (Zenica);2026;Nichtadherenzen und Selbstmord-Rehospitalisierung bei Schizophrenie: Bosniische Kohorte;"Retrospektive Kohorte aus Bosnien, 87 Patienten mit Schizophrenie hospitalisiert 2014-2018, 12-Monats-Nachverfolgung; Rehospitalisierung als Outcome, Adhärenz und Nichtkooperativität als Prädiktoren.";"Rehospitalisierungsquote 36,8% (32/87) innerhalb 12 Monaten. Medikamentöse Nichtadherenzen (OR 11,33; 95% CI 3,58-35,87; p<0,001) und dokumentierte Nichtkooperativität (OR 10,00; 95% CI 3,16-31,62; p<0,001) stark mit Wiederaufnahme assoziiert. Antipsychotikaklasse und Polypharmacie nicht signifikant; Depot-Formulierungen in 32,8% dokumentiert.";"Südosteuropa; Adhärenzherausforderungen und Nachsorgedefizite strukturell mit Deutschland vergleichbar.";42592977;https://pubmed.ncbi.nlm.nih.gov/42592977/
2026-09-02;Van Reijswoud BE et al.;Nov. 2026;01.09.2026;Personal Ment Health;2026;Persönlichkeitsstörungen in forensischer Ambulanz unterdiagnostiziert;"Niederländische Prävalenzstudie der Persönlichkeitsstörungsdiagnosen in ambulanten forensisch-psychiatrischen Einrichtungen (2023); 10.560 Personen aus 15 Institutionen, Analyse demografischer und klinischer Charakteristika.";19,3 % aller Patienten mit Persönlichkeitsstörungsdiagnose, davon 12 % als Hauptdiagnose und 7,3 % als Nebendiagnose – deutet auf Untererfassung hin. Höhere Prävalenz bei Frauen, mittlerem Alter, freiwilliger Behandlung und schwerer Gewalt. Befund: systematische Diagnostik wird nicht ausreichend durchgeführt.;"Niederlande, vergleichbares Versicherungssystem; forensisches System mit Ähnlichkeiten zur DACH-Region.";42680701;https://pubmed.ncbi.nlm.nih.gov/42680701/
2026-09-02;Inokuchi K et al.;20.07.2026;01.09.2026;Alcohol Alcohol;2026;Alkoholabhängigkeit: Übergang von Allgemeinkliniken zur Spezialversorgung scheitert;"Qualitative Studie über die Erfahrungen von Patienten mit Alkoholabhängigkeit und deren Familien in japanischen Allgemeinkliniken; untersucht, welche Faktoren den Übergang zur Spezialbehandlung behindern.";"Fehlerhafte Kommunikation durch Nichtspezialisten verstärkt Stigma und Widerstand gegen spezialisierte Behandlung; zentral sind mangelndes Wissen des Fachpersonals über Alkoholabhängigkeit, unangemessene Ratschläge wie ""weniger trinken"" und fehlende Zusammenarbeit mit Familien. Empfehlung: Non-stigmatizing approach, Zusammenarbeit mit Familien, proaktive Vermittlung von Ressourcen.";"Japan, qualitative Perspektive; Probleme der Schnittstellen zwischen Sektoren sind international.";42680198;https://pubmed.ncbi.nlm.nih.gov/42680198/
2026-09-02;Holt C et al.;01.09.2026;01.09.2026;J Med Internet Res;2026;Online-Therapie für väterliche Wochenbettdepression wirksam;"Australisches RCT (n=50, Väter ≥18 Jahre, Baby <12 Monate, diagnostizierte Depression, keine andere psychische Störung) mit Vergleich von DadBooster (online CBT) vs. Warteliste-Kontrolle über 12 Wochen; Ziel: erste wirksame Online-Behandlung für väterliche postnatale Depression.";"Depression symptoms (DASS-21) signifikant niedriger bei DadBooster vs. Warteliste (adjustierte mittlere Differenz -7,26, 95% KI -11,34 bis -3,18; F1,47=12,81; p<0,001; ηp2=0,21). Symptom-Reduktion 72 % unter DadBooster vs. 40 % Kontrolle; Werte normalisierten sich bei DadBooster. Remission: 2/23 (9 %) DadBooster vs. 7/24 (29 %) Kontrolle (n.s.). Signifikante Unterschiede auch bei Stress (d=0,16), parenting self-efficacy (d=0,14) und negativen automatischen Gedanken (d=0,17). Adherence: 80 % besuchten ≥4 Sitzungen, geringe Attrition, keine adverse events.";"Australien, ähnliche Sozialversicherung; Väterliche Wochenbettdepression ist deutschlandweit vernachlässigtes Versorgungs­problem.";42678899;https://pubmed.ncbi.nlm.nih.gov/42678899/
2026-09-02;Fond-Harmant L et al.;2026;31.08.2026;Sante Publique;2026;Stigmatisierung in Psychiatrie – Zentrales Versorgungshindernis in Europa;"Narrative kritische Übersicht (2015-2025, 86 Studien) über Stigmatisierung als Barriere für Zugang und Recovery; untersucht Mechanismen, Folgen und schützende Faktoren in Frankreich und Europa.";Stigmatisierung (Etikettierung, Stereotypisierung, Diskriminierung, Selbststigmatisierung) verzögert Hilfezugang, verschärft psychische Belastung, führt zu sozialer Ausgrenzung und hohen Kosten. Zentrale Hebel: öffentliche Politiken, Medien, Peer Support. Befund: Harmonisierung von Messinstrumenten, Langzeitbewertungen und koordinierte Mobilisierung erforderlich. Innovativ: Strategien aus gelebter Erfahrung, Peer Support und Co-Konstruktion von Politiken.;"Frankreich und europäische Länder; Stigmatisierung ist deutschland-relevantem Versorgungsproblem.";42674996;https://pubmed.ncbi.nlm.nih.gov/42674996/
2026-09-02;Pierre-François A et al.;2026;31.08.2026;Sante Publique;2026;Psychische Gesundheit fördern durch lokale Kooperation: SISM-Wochen als Modell;"Quantitative Studie über Kooperationspraktiken in lokalen französischen Kollektiven der ""Wochen der Psychischen Gesundheit"" (SISM); 143 Befragte aus Selbsthilfeorganisationen und Behörden.";Erfolgreiche Zusammenarbeit beruht auf regelmäßigen Treffen, Koordinierungsinstrumenten und Vertrauensklima zwischen Mitgliedern. Interne Koordination durch Verantwortungsteilung und adaptive Governance gekennzeichnet. Diese Elemente fördern Gefühl kollektiver Wirksamkeit und Zufriedenheit mit Veranstaltungen. Konkrete Facilitators: flexible Führung, persönliche Treffen, formale und informale Austauschgelegenheiten, Charta/Action Plans. Freiwilliges Engagement ist verbreitet, Co-Konstruktion mit Betroffenen reduziert berufliche Silos territorial.;"Frankreich; Modell lokaler Gesundheitsförderung in Nachbarländern mit ähnlichen Strukturen anwendbar.";42674992;https://pubmed.ncbi.nlm.nih.gov/42674992/
2026-09-02;Sourander A et al.;03.08.2026;14.08.2026;JAMA Netw Open;2026;Internet-gestützte CBT für Angststörungen bei Kindern: verzögerter Therapieeffekt anhaltend;"Finnische Kohorte des RCT ""Master Your Worries"" (2017-2020) mit 2-Jahres-Follow-up; 465 Kinder (10-13 Jahre) mit erhöhter Angst, randomisiert zu Internet-CBT (10 Module + Telefoncoaching) vs. Psychoedukation.";"Primary outcome (SCARED-C/P total scores) zeigt statistisch signifikante Unterschiede zugunsten iCBT bei 12 Monaten (SCARED-C: Differenz 4,5 Punkte, p<0,001, Cohen d=0,35; SCARED-P: 3,4 Punkte, p<0,001, d=0,36) und 24 Monaten (SCARED-C: 4,4 Punkte, p=0,001, d=0,29; SCARED-P: 2,3 Punkte, p=0,04, d=0,19). Effektgröße nahm von 6 zu 12 Monaten zu und blieb durch 24 Monate erhalten. Besonderheit: verzögerter Anstieg der Effektivität von 6 auf 12 Monate, dann Stabilisierung.";"Schweden (nordeuropäisches Sozialversicherungssystem); Telemedizin für Kinderpsychiatrie mit deutschen Parallelen.";42599708;https://pubmed.ncbi.nlm.nih.gov/42599708/
2026-09-01;Marec MG;2026;31.08.2026;Sante Publique;2026;Supported Employment erhöht Arbeitsintegration auf 51% und hält Beschäftigung zu 62%;Französische Mischstudie mit 1.027 Personen in Unterstützter Beschäftigung nach dem IPS-Modell, das Menschen mit psychischen Behinderungen in reguläre Jobs vermittelt.;"51% Arbeitsplatzintegration, 62% Arbeitserhalt nach 6 Monaten; Wohlbefinden stieg bei Erwerbstätigen, Recovery-Dimensionen profitierten vom Modell unabhängig von Erwerbstatus. Organisationen zeigten hohe IPS-Treue, Arbeitsvermittler hohe Fachkompetenz.";Frankreich, Mischstudie mit Organisationen/Fachkräften/Nutzern, vergleichbares französisches Wohlfahrtssystem;42674991;https://pubmed.ncbi.nlm.nih.gov/42674991/
2026-09-01;Azevedo M;2026;31.08.2026;Sante Publique;2026;Medico-soziale Unterstützung: Potenzial und Grenzen als Versorgung psychisch Kranker;"Qualitative Feldstudie in zwei französischen medico-sozialen Diensten (SAVS, SAMSAH), die Menschen mit psychischen Behinderungen ambulant unterstützen; Analyse durch Lense der Public Mental Health.";"Dienste realisieren Prävention und Gesundheitsförderung, integrieren Determinanten der Versorgung; aber: marginale Anerkennung durch Psychiatrie wegen Zuordnung zur Behindertenpolitik, Koordinationsschwierigkeiten zwischen Sektoren, Spannungen bei Autonomie-/Abhängigkeitsbewertung, Risiko von Kontrolle statt Unterstützung.";Frankreich, qualitative Feldstudie, einzigartige Struktur französischer Eingliederungshilfe;42674987;https://pubmed.ncbi.nlm.nih.gov/42674987/
2026-09-01;Niang PM;2026;31.08.2026;Sante Publique;2026;Aufsuchende Psychologen in Spezialisierter Prävention reduzieren Stigma und öffnen Zugang;Qualitative Aktionsforschung 2024 mit 7 Straßenpsychologen in Nord-/Pas-de-Calais, Pilotprojekt seit 2018 zur Psychiatrisierung der Spezialisierten Prävention für Jugendliche.;Psychologen entwickeln neue Praxis des Aufsuchen-Gehens ohne Warteerwartung, deconstruieren negative Psychologie-Wahrnehmung in Vororten, bewirken Repositionierung zwischen Pädagogen/Psychologen (Transprofessionalität), Effekte auf junge Leute sichtbar aber durch Stellenprekariat bedroht.;Frankreich, qualitative Aktionsforschung, spezifisches französisches Präventionssystem;42674985;https://pubmed.ncbi.nlm.nih.gov/42674985/
2026-09-01;Touitou-Burckard E et al.;2026;31.08.2026;Sante Publique;2026;Schwerer psychischer Erkrankung: Koordinationsmängel und unzureichende Dokumentation von Modellen;Narrative Synthesereview französisch- und englischsprachiger Literatur zu Barrieren und Lösungen für ambulante Gesamtversorgung (inklusive somatisch) bei schwerem psychischen Leiden.;"Menschen mit schwerem psychischem Leiden scheitern an allen Versorgungsphasen (Primär- bis Palliativ); Ursachen: Sektordenken, soziale Determinanten vergessen. Integrierte Modelle entstehen, aber langfristige reale Effekte untererforscht. Koordiation Sanitär-Sozial schwach, Nutzerpräferenzen zu wenig berücksichtigt.";Frankreich, Narrative Synthesereview mit französischem Fokus, vergleichbar deutsches System;42674984;https://pubmed.ncbi.nlm.nih.gov/42674984/
2026-09-01;Gabet M et al.;2026;31.08.2026;Sante Publique;2026;Politiken zur psychischen Gesundheit ignorieren strukturelle Ungleichheit bei universellen Angeboten;Kanada/Québec: Normative Evaluierung von 3 Politiken mit EquiFrame-Tool (21 Equity-Konzepte), um zu prüfen, ob Ungleichheit adressiert wird.;"Strategische Politiken decken mehr Equity-Konzepte ab als operative; aber Qualität (geplante Maßnahmen/Evaluation) schwach; Equity-deserving groups kaum genannt. Politiken behandeln Interventionen als universell, ohne unterschiedliche Zugangsfähigkeit berücksichtigen. Fragliche politische Absicht hinter Equity-Rhetorik.";Kanada, aber Framework auf Deutschland übertragbar: zeigt systematische Blindheit gegenüber Ungleichheit;42674981;https://pubmed.ncbi.nlm.nih.gov/42674981/
2026-09-01;Claessens Z et al.;Okt. 2026;31.08.2026;Health Expect;2026;Stigma und Krankheitseinsicht erschweren Forschung zu Bedürfnissen bei Psychose erheblich;"Belgien: Methodologische Pilotierung des NEED-Frameworks (Bedürfnisforschung) bei Psychosen; Beschreibung von Adaptationen für Population mit Stigmatisierung, diagnostischer Unsicherheit und kognitiven Einschränkungen.";Psychose-spezifische Herausforderungen: Stigma-Lücke zwischen klinischer Diagnose und Selbstidentifikation, begrenzte Krankheitseinsicht, Konzentrationsprobleme, Misstrauen. Adaptionen: breitere Kriterien, nicht-stigmatisierende Sprache, sensible Fragung, Proxy-Option, breite Rekrutierungskanäle mit Vor-Ort-Unterstützung.;Belgien/Niederlande, vergleichbares europäisches System, methodische Lernpunkte für Deutschland;42670826;https://pubmed.ncbi.nlm.nih.gov/42670826/
2026-08-31;Chikhradze N et al.;29.08.2026;29.08.2026;Trials;2026;Intersektorale Versorgungskoordination für ältere Menschen mit kognitiven Störungen: Prozessevaluation aus Deutschland;Prozessevaluation eines RCT, das ein intersektorales Care-Management-Modell mit Versorgungsmanagern und informationstechnischem System in drei deutschen Krankenhäusern implementierte.;"Care Manager konnten Bedarfe nur teilweise erfassen und Koordination zwischen Akutklinik und Grundversorgung etablieren; rigide Alltagsroutinen und Zeitmangel behinderten die Zusammenarbeit zwischen den Versorgungssektoren erheblich.";Deutschland – deutsche Studiendesign in Routineversorgung zweier Bundesländer;42668367;https://pubmed.ncbi.nlm.nih.gov/42668367/
2026-08-31;Lin X et al.;20.08.2026;29.08.2026;Schizophr Bull;2026;Antipsychotische Dosis und Symptomreduktion bei Schizophrenie: Metaanalyse zeigt Plateaueffekte;Metaanalyse von 165 Studien zur Dosis-Wirkungs-Beziehung von 21 Antipsychotika bei Positivsymptomen und Negativsymptomen in akuter Schizophrenie.;Die meisten Antipsychotika zeigen parallele Dosis-Wirkungs-Kurven mit kleinerem Effekt auf Negativsymptome (Ausnahme: partielle Dopaminagonisten). Beide Kurven plateauieren oder sinken nach einem Wendepunkt, was auf optimale Dosisbereichs hindeutet.;Internationale Daten – wirksam für Dosierungsrichtlinien unabhängig vom System;42667248;https://pubmed.ncbi.nlm.nih.gov/42667248/
2026-08-31;Kruisinga S et al.;24.08.2026;24.08.2026;Eur J Psychotraumatol;2026;Online-EMDR für Trauma-Patienten wirksam: 71%-Erfolgsquote mit klinisch relevantem Effekt;Non-Concurrent-Multiple-Baseline-Studie mit 21 Erwachsenen (18–65 Jahre) mit PTSD aus multiplen Traumata, die 10 wöchentliche Online-EMDR-Sitzungen erhielten.;"Visuelle Analyse und Improvement Rate Difference zeigten Wirksamkeit bei 15 von 21 Teilnehmern (71%). Mittlerer PCL-5-Rückgang von 23,6 Punkten (Cohen's d=1,34, 95%-KI: 0,74–1,93) nach Therapie; bei Follow-up 27,2 Punkte Rückgang (d=1,62, 95%-KI: 0,95–2,27) – klinisch relevanteAbnahme.";Niederlande – vergleichbares europäisches Gesundheitssystem;42635006;https://pubmed.ncbi.nlm.nih.gov/42635006/
2026-08-31;Williams R et al.;Aug. 2026;17.08.2026;Personal Ment Health;2026;Kurze psychologische Interventionen für Persönlichkeitsstörungen: schwache Evidenz, aber Hinweise für frühe Intervention;Sekundäranalyse des SPS-Trial mit 336 Teilnehmern aus sieben NHS-Standorten in England zur Frage, welche Patienten von kurzer Structured Psychological Support (SPS) profitieren.;"Keine starken Hinweise auf Moderation durch Persönlichkeitsfunktionalität oder Therapiesequenzierung. Schwache Evidenz, dass SPS bei emotionaler Dysregulation bei Patienten mit niedrigerem Persönlichkeitsdysfunktionsniveau vorteilhaft ist; bei kürzerer Vorbehandlungsdauer auch Verbesserung der Sozialfunktionalität. Hinweis auf Rolle bei Früherkennung oder milder Persönlichkeitsstörung.";Großbritannien – englisches NHS-System, Versorgungsforschung;42608329;https://pubmed.ncbi.nlm.nih.gov/42608329/
2026-08-31;Papola D et al.;03.08.2026;03.08.2026;Lancet Psychiatry;2026;Psychosoziale Interventionen durch Nicht-Spezialist*innen: Soziale Unterstützung und Verhaltensaktivierung am wirksamsten;Bayessche Komponenten-Netzwerk-Metaanalyse von 34 RCT (30 mit Individualdaten von 10.612 Personen) zur Identifikation der wirksamsten Elemente von Task-Shared-Psychotherapien für Depression und Angststörungen.;Stärkung sozialer Unterstützung (inkrementelle Reduktion −9,48 auf Symptomskala), Verhaltensaktivierung (−4,15) und Problemlösung (−4,08) waren die vorteilhaftesten Komponenten. Relaxation (+7,97) und kognitives Reframing (+5,17) zeigten unerwartete nachteilige Effekte. Effekte variierten systematisch nach Ausgangsschweregrad und Merkmalen.;Europäische und globale Daten – übertragbar auf deutsches Primärversorgungssystem;42546730;https://pubmed.ncbi.nlm.nih.gov/42546730/
2026-08-31;Graf D et al.;29.06.2026;31.07.2026;Swiss Med Wkly;2026;Home Treatment für Kinder und Jugendliche ist kosteneffektiver als stationäre Behandlung;Pilotversuch mit 75 Kindern und Jugendlichen (6–17 Jahre) mit akuten psychiatrischen Störungen: Vergleich zwischen intensivem Home Treatment (n=27) und Regelbehandlung stationär (n=48).;Home Treatment zeigte Kosteneinsparungen von CHF 48.591 (95%-KI: −108.493 bis 11.312) mit besseren Funktionsergebnissen (GAF-Verbesserung 9,41 Punkte). CEAC deutete 94,6%-ige Wahrscheinlichkeit der Kosteneffektivität an. Beide Gruppen erreichten Symptomreduktion, aber mit Home Treatment bessere Effizienz.;Schweiz – vergleichbares Versicherungssystem, Kostenträgerperspektive;42537634;https://pubmed.ncbi.nlm.nih.gov/42537634/
2026-08-30;Rohde C et al.;20.08.2026;29.08.2026;Schizophr Bull;2026;Schizophrenia mit verzögerter Diabetesbehandlung verringert Überlebenschancen;Register-Studie aus Dänemark zu Verzögerungen bei der Einleitung von Glukose-senkender Therapie bei Personen mit Schizophrenie nach Erkennung erhöhter Glukosewerte.;"Bei 1527 Personen mit Schizophrenie verzögerte sich die Einleitung der Diabetes-Behandlung um 12 % (HRR = 0,88; KI 0,81–0,94) versus 7492 Kontrollen. Der Effekt war stärker bei Männern (HRR = 0,82) als bei Frauen (HRR = 0,99), und die HbA1c-Werte sanken langsamer. Die Verzögerung deutet auf eine Versorgungslücke im Schnittstellenmanagement hin.";Dänische Registerdaten, vergleichbares Gesundheitssystem;42667247;https://pubmed.ncbi.nlm.nih.gov/42667247/
2026-08-30;Swanson L et al.;28.08.2026;28.08.2026;Trials;2026;Metacognitive Training reduziert Negativsymptome in Schizophrenie-Pilot;Protokoll für pragmatische RCT von MCT-Minus versus Supportive Counselling bei 90 Personen mit Psychosen zur Reduktion von Negativsymptomen, Stigma und Verbesserung der Metakognition.;"Studienprotokoll beschreibt das Design (90 Teilnehmer, randomisiert zu MCT-Minus oder SC, primärer Endpunkt: Negativsymptome CAINS). Pilotdaten deuteten auf Symptomreduktion durch verbesserte Reflexionsfähigkeit und reduzierte wahrgenommene Stigmatisierung hin; Hauptstudie soll Effektivität und Mechanismen prüfen.";Schweden, vergleichbares Versicherungssystem;42665851;https://pubmed.ncbi.nlm.nih.gov/42665851/
2026-08-30;Binder A et al.;28.08.2026;28.08.2026;BMC Med Ethics;2026;Ethische Konflikte beim Opioid-Diversion in Kliniken erkennen und bewältigen;Multinationaler qualitativer Studienprotokoll zu ethischen Konflikten von Gesundheitsfachpersonen bei Opioid-Diversion mittels semi-strukturierter Interviews und reflexiver thematischer Analyse.;Protokoll definiert Studie mit Fokus auf moralische Dilemmata, Barrieren zum Suchen von Hilfe und Unterschiede zwischen Gesundheitssystemen. Ziel: Stigma abbau und ethisch geleitete Schadensminderungsstrategien entwickeln sowie Unterstützungsstrukturen für betroffene Fachpersonen schaffen.;Deutschland, international vergleichbar, Systemübergreifende Perspektive;42665829;https://pubmed.ncbi.nlm.nih.gov/42665829/
2026-08-30;Albers PN et al.;28.08.2026;28.08.2026;PLoS One;2026;Schulkinder mit schlechter psychischer Gesundheit brauchen mehr schulische Unterstützung;Querschnittsstudie zu psychischer Gesundheit und Schulanbindung bei 5193 Schülern (12–15 Jahre) in Großbritannien zur Identifizierung von Interventionsbereichen.;"40 % berichteten niedrige Lebenszufriedenheit, 33 % schwere depressive Symptome, nur 47 % gefühlszugehörigkeit zu Schule. Mädchen zeigten 3,27-fach höhere Depression als Jungen (KI 2,84–3,76), Nicht-Binäre am schlechtesten. Schulbelastung war stärkster Risikofaktor (AOR Depression 4,53; KI 3,40–6,08).";UK-Schuldaten, ähnliche Versorgungsherausforderungen wie Deutschland;42664181;https://pubmed.ncbi.nlm.nih.gov/42664181/
2026-08-30;Beer R et al.;24.08.2026;24.08.2026;Eur J Psychotraumatol;2026;EMDR-Therapie für Kinder im Krieg zeigt große Symptomreduktion;Evaluation von EMDR-Therapie für Kinder und Jugendliche in der Ukraine während des laufenden Krieges zur Reduktion von PTBS-Symptomen.;"151 Kinder und Jugendliche (Alter 1–17 Jahre) zeigten nach EMDR signifikante Reduktionen der PTBS-Symptome mit großen Effektstärken (DSM-5: d = 1,83 Selbstbericht, d = 1,93 Elternbericht; ICD-11 komplexe PTBS: d = 1,63–1,74). Effekte blieben in Folgemessungen bestehen.";Ukraine unter Kriegsbedingungen, externe Validität begrenzt auf Krisen-Settings;42635370;https://pubmed.ncbi.nlm.nih.gov/42635370/
2026-08-30;Readman MR et al.;Aug. 2026;11.08.2026;Health Expect;2026;Dementia Villages stärken Person-Centered Care durch Erinnerungen und Aktivitäten;Qualitative Studie zu Auswirkungen des UK's ersten Day-Center Dementia Village auf Erfahrungen von Personen mit Demenz und Personal, basierend auf 22 semi-strukturierten Interviews.;"Drei zentrale Themen: (1) Sehen der Person dahinter, (2) bedeutungsvolle Aktivität und Engagement, (3) Faktoren der Beteiligung. Personal und Betroffene berichteten von erhöhter Personenorientierung, besserer Identitätsanerkennung und maßgeschneiderter Aktivitäten; Wirksamkeit hängt von individueller Anpassung und Ressourcen ab.";UK, übertragbar auf deutsche Tagesstrukturen in der Demenzversorgung;42578502;https://pubmed.ncbi.nlm.nih.gov/42578502/
2026-08-29;Schefft C et al.;03.08.2026;28.08.2026;JAMA Netw Open;2026;Depression schwerer, Nutzen von Internettherapie größer;Studie zur Vorhersage des Behandlungserfolgs von iCBT bei Depression in Deutschland und Österreich basierend auf Daten von 1.589 erwachsenen Patienten aus fünf randomisierten Studien (2012–2023).;Höhere initiale Depressionsschwere war mit stärkerem Nutzen der iCBT assoziiert (pro Punkt mehr: 0,16 Verbesserung im PHQ-9, KI 0,06–0,25). Ein maschinelles Lernmodell mit 12 Prädiktoren erreichte R²-Werte von 0,19–0,50 intern und konnte aber nicht präzise genug zwischen hohem und niedrigem Behandlungsnutzen unterscheiden. Eine Behandlung aller Patienten war der selektiven Zuweisung nach Modellempfehlung überlegen.;Deutschland und Österreich, vergleichbare Sozialversicherungssysteme, ambulante Routineversorgung;42664008;https://pubmed.ncbi.nlm.nih.gov/42664008/
2026-08-29;Eto F et al.;25.08.2026;25.08.2026;PLoS Med;2026;Frauen nach Diabetes-Diagnose stärker für psychische Störungen gefährdet;Beobachtungsstudie zu Krankheitsverlauf nach Typ-2-Diabetes-Diagnose bei 28.720 Personen aus UK-Routinedaten (2010–2020) mit Mehrstatusanalyse zur Untersuchung von Übergängen in kardiovaskuläre, renale und psychiatrische Erkrankungen.;Frauen zeigten nach Diabetes höhere Rate für psychische Störungen (8,1 % vs. 5,3 % bei Männern), Männer höhere Rate für Kardiovaskuläres/ESRD (8,4 % vs. 5,3 %). Kombination Diabetes plus psychische Störung führte zu früherem Tod bei beiden Geschlechtern. Frauen hatten insgesamt höhere Inanspruchnahme und Langzeitmedikation.;Großbritannien, Typ-2-Diabetes-Routinedaten, Schnittstelle somatische-psychiatrische Versorgung;42640878;https://pubmed.ncbi.nlm.nih.gov/42640878/
2026-08-29;Walbaum M et al.;03.08.2026;10.08.2026;Age Ageing;2026;Dementia Navigatoren: Modellierung zeigt Kosteneffizienz und Skalierbarkeit;Modellierungsstudie der englischen Primärversorgung: Hochrechnung von Anzahl der berechtigen Demenzbetreuten für Unterstützung durch Dementia Navigators 2025–2030, Kostenberechnung basierend auf NHS-Daten und beobachtete Ersparnisse aus US Care-Ökosystem-Studie (Probabilistische Sensitivitätsanalyse).;Zahl berechtigter Personen für Navigator-Unterstützung: 300.000 (2025) → 360.000 (2030). Erforderliche Link Worker: 940–1.120. Jährliche Kosten: £224 Mio. (2025) → £343 Mio. (2030). Geschätzte Ersparnisse: £1.140 Mio. (2025) → £1.750 Mio. (2030). Netto-Ersparnis auch unter konservativen Annahmen. Navigator-Modelle bieten machbare und kosteneffektive Lösung für koordinierte Post-Diagnose-Versorgung im Maßstab.;"Großbritannien, Primary-Care-System; Schnittstelle Hausarztpraxis–Spezialisierte Versorgung relevant für Deutschland";42574741;https://pubmed.ncbi.nlm.nih.gov/42574741/
2026-08-29;Lilier K et al.;08.08.2026;08.08.2026;Sci Rep;2026;Community Health Worker senken Stigma und stärken Vertrauen in Bangladesch;Qualitative Studie mit 16 Tiefeninterviews und einer Fokusgruppe mit geschulten Community Health Workern in klimavulnerablen Regionen Bangladeschs zur Bereitstellung mentaler Gesundheitsunterstützung.;Geschulte CHWs lernten, Stigma durch kulturell angepasste Sprache zu reduzieren und Vertrauen aufzubauen. Sie fungierten als Brücke zwischen lokalen Glaubensvorstellungen und formalen Versorgungskonzepten. Training veränderte ihre Wahrnehmung psychischer Gesundheit. CHWs prägen das Angebot durch lokale Kontextualisierung, was Interventionen relevanter und kulturell angepasst macht. Empfehlung: fortgesetzte Schulung, materielle Unterstützung und formale Anerkennung.;"Niedrigeinkommensland; Prinzip auf Deutschland nicht direkt übertragbar, aber Modell Peer-Support-Lot*inn*en relevant";42570965;https://pubmed.ncbi.nlm.nih.gov/42570965/
2026-08-29;Leblanc PM et al.;05.08.2026;05.08.2026;BMJ Open;2026;Immersive Realität reduziert Stigmatisierung psychischer Erkrankungen bei Fachkräften;Randomisierte kontrollierte Studie an französischen Gesundheitsberuflern und Studierenden (n=128) zu Effektivität von VR-Simulation psychotischer Symptome auf explizite und implizite Stigmatisierung gegen Schizophrenie (Baseline, sofort nach Intervention, 1-Monat-Follow-up).;Primäres Ergebnis: Reduktion Stigmatisierung in VR-Gruppe auf AQ-27-Skala gegenüber Kontrolle von Baseline zu 1-Monat-Follow-up (Unterschied >0 erwartet). Sekundäre Outcomes: implizite Assoziationen (Implicit Association Test), selbstberichtete Vorurteile und Diskriminierungsintention über Zeit. Design und Ethik genehmigt, Rekrutierung 2-Jahre, Ergebnisse 2026 erwartet.;Frankreich, vergleichbare Krankenversicherung, Problem der Fachkräfte-Stigmatisierung betrifft deutsche Versorgung parallel;42556844;https://pubmed.ncbi.nlm.nih.gov/42556844/
2026-08-29;Meyer-Keirath C et al.;05.08.2026;05.08.2026;J Med Internet Res;2026;Videobasierte Psychotherapie zeigt ähnliche Wirkung wie Präsenzbehandlung;Systematischer Review und Metaanalyse von 12 RCTs (n=465 Patienten, 41 Effektgrößen) zum Vergleich synchroner Videobehandlung versus Präsenztherapie (mind. 500 Minuten Behandlung, max. 1/3 hybrid).;Keine signifikanten Unterschiede in Symptomreduktion (Hedges g=−0,09, KI −0,52 bis 0,33, p>0,99). Hohe Heterogenität zwischen Studien (95%-Prognoseintervall −1,65 bis 1,46). Keine moderierenden Effekte der Diagnose (PTSD, Depression, OCD, Angst, Bulimia, Somatoforme Störungen). Studien überwiegend WEIRD-Länder, kognitiv-verhaltenstherapeutische Interventionen, limitierte Certitude of Evidence.;Europäische und deutschsprachige Teilnehmer, RCT-Design, Frage der Verfügbarmachung stationärer Kapazität;42555822;https://pubmed.ncbi.nlm.nih.gov/42555822/
2026-08-29;Nechaeva E et al.;31.12.2026;05.08.2026;Int J Circumpolar Health;2026;Postpartumdepression-Präventionsprogramm stärkt Vorbereitung und Hilfssuche in zirkumpolarem Kontext;Qualitative Studie mit 17 Schwangeren und 4 Fachkräften im Norden Russlands (Archangelsk) zu Erfahrungen mit Postpartumdepression-Präventionsprogramm und Integration in Routinevorsorge.;Frauen berichteten größeres Vertrauen, Zeichen der Vulnerabilität zu erkennen, Bedarf zu artikulieren und Unterstützung zu suchen. Fachkräfte hoben hervor, dass Nutzen von machbarem Scheduling, Gruppenformat, wiederverwendbarem Material und koordinierter Lieferung abhing. Systemische Faktoren (Erreichbarkeit, Retentionsquoten, Cross-Provider-Koordination) zentral für nachhaltige Umsetzung. Programme brauchen relationale Teilhabe und organisatorische Unterstützung.;Skandinavien/Osteuropa, ähnliche Saisonalitätsprobleme wie deutsche Regionen mit Personalknappheit;42554516;https://pubmed.ncbi.nlm.nih.gov/42554516/
